month,carrier,airport,arr_flights,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled
3,DL,SNA,219.0,10.36,0.0,2.64,0.0,1.0,No
3,DL,SRQ,269.0,5.64,0.0,18.34,0.0,2.02,No
3,DL,STL,221.0,8.08,1.0,5.81,0.0,3.11,No
3,DL,STT,214.0,4.68,0.0,29.63,0.0,0.69,No
3,DL,STX,31.0,2.0,0.0,1.0,0.0,0.0,No
3,DL,SYR,61.0,3.03,0.0,1.97,0.0,0.0,No
3,DL,TLH,1.0,0.0,0.0,0.0,0.0,0.0,No
3,DL,TPA,1124.0,39.36,4.14,35.73,0.0,10.77,Yes
3,DL,TUL,90.0,1.0,0.0,2.0,0.0,1.0,No
3,DL,TUS,124.0,2.21,0.61,6.19,0.0,0.0,No
3,DL,VPS,61.0,1.0,1.38,1.62,0.0,0.0,No
3,F9,ABQ,11.0,0.0,0.0,0.0,0.0,0.0,Yes
3,F9,ALB,17.0,1.02,0.0,1.71,0.0,0.27,No
3,F9,ATL,306.0,14.1,0.0,18.16,0.0,8.74,Yes
3,F9,AUS,60.0,1.4,0.0,1.0,0.0,2.6,Yes
3,F9,BDL,14.0,0.0,0.0,0.0,0.0,0.0,No
3,F9,BIL,4.0,0.0,0.0,0.0,0.0,0.0,Yes
3,F9,BMI,14.0,0.24,0.0,0.0,0.0,1.76,No
3,F9,BNA,53.0,3.46,0.0,3.54,0.0,0.0,Yes
3,F9,BOS,42.0,1.33,0.0,0.0,0.0,0.67,No
3,F9,BTV,9.0,0.87,0.0,0.13,0.0,0.0,No
3,F9,BUF,56.0,3.0,0.0,0.04,0.0,0.96,No
3,F9,BWI,45.0,0.0,0.0,1.25,0.0,0.75,Yes
3,F9,BZN,16.0,1.24,0.0,0.77,0.0,1.98,Yes
3,F9,CHS,15.0,1.13,0.0,0.0,0.0,0.88,Yes
3,F9,CID,13.0,0.29,0.0,0.0,0.0,0.71,Yes
3,F9,CLE,244.0,8.05,1.0,16.66,0.0,6.3,Yes
3,F9,CLT,72.0,3.77,0.8,5.75,0.0,1.68,Yes
3,F9,CMH,23.0,3.94,0.0,1.96,0.0,1.1,Yes
3,F9,COS,57.0,1.0,0.0,0.41,0.0,0.59,Yes
3,F9,CVG,198.0,7.92,0.0,8.53,0.0,8.56,Yes
3,F9,DCA,62.0,0.77,0.0,1.89,0.0,1.34,Yes
3,F9,DEN,1667.0,48.17,6.73,61.99,0.0,49.11,Yes
3,F9,DFW,117.0,3.19,0.25,10.43,0.0,2.13,Yes
3,F9,DSM,25.0,0.97,0.0,0.03,0.0,0.0,Yes
3,F9,DTW,62.0,3.98,0.0,3.02,0.0,0.0,Yes
3,F9,ELP,19.0,0.05,0.0,0.02,0.0,0.93,Yes
3,F9,EWR,168.0,15.1,0.0,17.89,0.0,11.02,No
3,F9,FAR,12.0,0.0,0.0,0.0,0.0,0.0,Yes
3,F9,FAT,10.0,0.0,0.0,0.0,0.0,0.0,Yes
3,F9,FSD,13.0,1.0,0.0,0.0,0.0,0.0,Yes
3,F9,GEG,13.0,1.0,0.0,0.0,0.0,0.0,No
3,F9,GRB,11.0,1.04,0.0,0.96,0.0,0.0,No
3,F9,GRR,66.0,2.86,0.0,1.22,0.0,1.92,Yes
3,F9,HRL,4.0,0.0,0.0,0.0,0.0,1.0,Yes
3,F9,HSV,8.0,0.0,0.0,0.0,0.0,0.0,No
3,F9,IAD,14.0,2.0,0.0,0.0,0.0,0.0,No
3,F9,IAH,100.0,4.89,0.0,10.17,0.0,0.94,Yes
3,F9,ICT,15.0,0.0,0.0,0.0,0.0,0.0,Yes
3,F9,ILG,12.0,1.0,0.0,0.0,0.0,0.0,No
3,F9,IND,48.0,1.0,0.0,1.0,0.0,0.0,Yes
3,F9,ISP,101.0,4.21,0.0,2.34,0.0,4.44,No
3,F9,JAX,9.0,0.0,0.0,0.0,0.0,1.0,No
3,F9,LAS,988.0,36.04,2.83,54.47,0.0,42.67,Yes
3,F9,LAX,130.0,1.04,0.0,2.0,0.0,5.96,Yes
3,F9,LGA,91.0,7.88,0.0,2.0,0.0,0.12,No
3,F9,LIT,20.0,0.94,0.0,0.03,0.0,0.03,Yes
3,F9,MCI,29.0,2.28,0.0,0.94,0.0,1.77,Yes
3,F9,MCO,1494.0,72.78,1.83,130.43,0.0,65.96,Yes
3,F9,MDT,15.0,1.0,0.0,0.0,0.0,1.0,No
3,F9,MEM,28.0,0.13,0.0,5.16,0.0,1.71,Yes
3,F9,MIA,423.0,15.88,0.44,32.12,0.0,16.56,Yes
3,F9,MKE,127.0,3.15,0.18,2.25,0.0,4.42,Yes
3,F9,MSN,25.0,0.0,0.0,0.0,0.0,2.0,Yes
3,F9,MSP,76.0,6.99,0.0,3.32,0.0,1.7,Yes
3,F9,MSY,50.0,3.87,0.0,3.13,0.0,0.0,Yes
3,F9,MYR,5.0,0.0,0.0,0.0,0.0,0.0,No
3,F9,OAK,40.0,0.8,0.0,0.52,0.0,1.68,Yes
3,F9,OKC,25.0,1.0,0.0,0.0,0.0,0.0,Yes
3,F9,OMA,46.0,1.02,0.0,0.17,0.0,1.82,Yes
3,F9,ONT,92.0,5.2,0.0,2.8,0.0,6.0,Yes
3,F9,ORD,237.0,8.9,1.15,17.46,0.0,7.48,Yes
3,F9,ORF,14.0,1.0,0.0,0.0,0.0,0.0,No
3,F9,PBI,40.0,2.14,0.0,6.96,0.0,0.9,No
3,F9,PDX,45.0,2.16,0.0,1.84,0.0,0.0,Yes
3,F9,PHL,426.0,21.89,0.0,23.22,0.0,17.89,Yes
3,F9,PHX,377.0,7.13,0.93,14.58,0.0,10.37,Yes
3,F9,PIT,11.0,1.4,0.0,1.22,0.0,0.38,No
3,F9,PNS,20.0,1.21,0.0,2.79,0.0,0.0,Yes
3,F9,PSP,14.0,0.0,0.0,0.0,0.0,0.0,Yes
3,F9,PVD,57.0,1.67,0.95,2.38,0.0,0.0,No
3,F9,PWM,53.0,2.17,1.0,4.77,0.0,0.06,No
3,F9,RDU,157.0,7.02,0.0,5.65,0.0,2.33,Yes
3,F9,RNO,16.0,0.99,0.0,0.37,0.0,2.65,No
3,F9,RSW,311.0,9.87,0.94,19.06,0.0,10.14,Yes
3,F9,SAN,169.0,4.14,0.0,1.49,0.0,2.37,Yes
3,F9,SAT,44.0,0.17,0.0,1.83,0.0,0.0,Yes
3,F9,SAV,14.0,0.0,0.0,0.0,0.0,0.0,Yes
3,F9,SDF,15.0,0.13,0.0,1.18,0.0,0.69,Yes
3,F9,SEA,39.0,1.7,0.0,1.3,0.0,0.0,Yes
3,F9,SFO,126.0,3.07,0.0,1.93,0.0,1.0,Yes
3,F9,SJC,22.0,1.0,0.0,0.0,0.0,0.0,No
3,F9,SJU,213.0,13.09,0.0,12.6,0.0,1.31,No
3,F9,SLC,134.0,9.73,0.76,3.55,0.0,2.97,Yes
3,F9,SMF,65.0,1.0,0.0,2.0,0.0,2.0,Yes
3,F9,SNA,78.0,5.0,0.0,0.0,0.0,3.0,Yes
3,F9,SRQ,42.0,0.5,0.0,6.4,0.0,2.1,No
3,F9,STL,87.0,2.59,0.0,8.54,0.0,4.87,Yes
3,F9,STT,15.0,1.32,0.0,3.96,0.0,2.72,No
3,F9,SYR,55.0,2.17,0.0,1.58,0.0,4.25,No
3,F9,TPA,311.0,14.19,0.0,13.93,0.0,10.88,Yes
3,F9,TTN,102.0,2.49,0.0,6.82,0.0,8.69,No
3,F9,TUL,12.0,0.0,0.0,0.0,0.0,0.0,Yes
3,F9,TUS,12.0,0.0,0.0,1.0,0.0,0.0,Yes
3,F9,TYS,12.0,0.0,0.0,0.0,0.0,0.0,Yes
3,F9,XNA,12.0,0.0,0.0,0.0,0.0,0.0,Yes
3,G4,ABE,125.0,10.7,0.0,0.98,0.38,7.95,Yes
3,G4,ABQ,18.0,1.44,0.0,1.79,0.0,1.76,No
3,G4,ALB,32.0,1.88,0.0,0.13,0.0,1.0,No
3,G4,ATW,94.0,4.99,0.0,6.3,0.0,2.71,Yes
3,G4,AUS,78.0,5.82,1.0,8.49,0.0,2.69,No
3,G4,AVL,256.0,10.45,1.0,9.11,0.04,26.4,Yes
3,G4,AZA,756.0,25.14,4.0,29.08,1.0,47.78,Yes
3,G4,BGR,52.0,2.43,0.0,0.57,0.0,0.0,No
3,G4,BIL,35.0,2.68,0.0,2.1,0.0,1.22,No
3,G4,BIS,60.0,6.77,0.0,2.96,0.0,2.27,No
3,G4,BLI,102.0,3.78,0.0,3.44,0.0,5.79,Yes
3,G4,BLV,119.0,3.34,1.33,5.52,0.0,9.81,Yes
3,G4,BMI,26.0,3.96,0.0,1.04,0.0,0.0,No
3,G4,BNA,175.0,4.88,0.83,5.53,0.0,19.76,Yes
3,G4,BOI,44.0,1.0,0.0,1.47,0.0,3.53,No
3,G4,BOS,42.0,1.0,2.0,0.0,0.0,0.0,No
3,G4,BWI,35.0,1.0,0.0,0.18,0.0,2.82,No
3,G4,BZN,37.0,0.74,1.86,1.51,0.0,0.89,No
3,G4,CHA,17.0,0.0,0.0,0.0,0.0,0.0,No
3,G4,CHS,50.0,1.28,0.0,0.23,0.0,5.49,No
3,G4,CID,125.0,7.6,0.1,3.2,0.0,5.09,No
3,G4,CKB,13.0,1.0,0.0,0.0,0.0,2.0,No
3,G4,CLE,74.0,3.64,0.0,3.83,0.0,6.52,Yes
3,G4,CVG,370.0,22.98,1.13,7.48,0.0,34.41,Yes
3,G4,DAY,30.0,2.66,0.0,0.28,0.0,4.06,No
3,G4,DEN,26.0,1.0,0.0,2.0,0.0,0.0,Yes
3,G4,DSM,128.0,7.63,1.0,6.18,0.0,5.19,Yes
3,G4,ELM,37.0,1.99,0.0,0.01,0.0,0.0,No
3,G4,ELP,9.0,0.0,0.0,1.0,0.0,0.0,No
3,G4,EUG,55.0,1.7,0.95,1.09,0.0,2.26,No
3,G4,EVV,10.0,0.3,0.0,1.0,0.0,1.7,No
3,G4,EWR,41.0,4.0,0.0,0.0,0.0,0.0,Yes
3,G4,FAR,96.0,7.88,0.97,4.0,0.0,3.15,Yes
3,G4,FAT,51.0,0.82,0.0,0.21,0.0,1.96,No
3,G4,FCA,17.0,0.19,0.0,2.81,0.0,0.0,No
3,G4,FLL,355.0,18.57,1.0,29.63,1.03,23.77,Yes
3,G4,FNT,152.0,8.77,0.0,10.16,0.0,6.07,No
3,G4,FSD,106.0,5.87,0.0,5.14,0.0,2.99,No
3,G4,FWA,104.0,5.99,0.0,3.14,0.0,4.86,No
3,G4,GEG,16.0,0.35,0.0,2.06,0.0,0.59,No
3,G4,GFK,32.0,2.24,0.0,0.57,0.0,0.2,No
3,G4,GJT,27.0,0.97,0.0,0.03,0.0,0.0,No
3,G4,GPT,9.0,1.0,0.0,0.0,0.0,1.0,No
3,G4,GRI,21.0,1.0,0.0,1.0,0.0,0.0,No
3,G4,GRR,258.0,16.1,0.23,15.55,0.0,12.11,Yes
3,G4,GSO,17.0,2.0,0.0,0.0,0.0,0.0,No
3,G4,GSP,26.0,0.14,0.0,0.03,0.0,0.83,No
3,G4,GTF,21.0,0.33,0.0,1.0,0.0,0.67,No
3,G4,HGR,9.0,0.0,0.0,0.0,0.0,0.0,No
3,G4,HOU,50.0,6.85,0.92,0.6,0.0,2.62,No
3,G4,HTS,36.0,1.37,0.0,1.0,0.0,0.63,No
3,G4,IAG,53.0,3.24,0.0,3.9,0.0,4.86,Yes
3,G4,ICT,28.0,0.35,0.0,1.84,0.0,0.81,No
3,G4,IDA,26.0,0.5,0.0,0.31,0.0,2.19,No
3,G4,IND,244.0,11.15,0.65,5.66,0.0,21.54,Yes
3,G4,JAX,45.0,1.47,0.13,2.4,0.0,5.0,No
3,G4,LAS,801.0,34.78,2.33,28.29,0.31,65.29,Yes
3,G4,LAX,103.0,5.5,1.17,1.96,0.74,9.63,No
3,G4,LCK,109.0,10.67,0.0,3.78,0.0,4.55,No
3,G4,LEX,75.0,4.57,0.0,2.43,0.0,1.0,No
3,G4,LIT,8.0,0.0,0.0,0.45,0.0,1.55,No
3,G4,LRD,9.0,0.0,0.0,0.0,0.0,0.0,No
3,G4,MCI,17.0,0.0,0.0,0.57,0.0,1.43,No
3,G4,MDT,86.0,5.91,0.0,3.62,0.0,6.48,Yes
3,G4,MDW,41.0,3.88,1.0,3.45,0.0,1.67,Yes
3,G4,MEM,91.0,6.79,0.0,3.67,0.0,2.54,Yes
3,G4,MFE,22.0,0.0,0.0,1.0,0.0,0.0,No
3,G4,MFR,35.0,1.88,0.0,0.96,0.0,1.16,No
3,G4,MLI,49.0,3.79,0.0,3.64,0.0,3.57,No
3,G4,MOT,35.0,1.0,0.0,0.15,0.0,0.85,No
3,G4,MRY,9.0,2.0,0.0,0.0,0.0,1.0,No
3,G4,MSO,28.0,2.52,0.0,2.48,0.0,0.0,No
3,G4,MSY,50.0,0.54,0.87,1.38,0.0,2.21,No
3,G4,OAK,49.0,5.89,0.0,0.83,0.0,3.28,No
3,G4,OGD,9.0,0.95,0.0,0.05,0.0,0.0,No
3,G4,OKC,8.0,1.0,0.0,0.0,0.0,0.0,No
3,G4,OMA,43.0,3.11,0.43,0.93,0.0,1.52,No
3,G4,ORF,33.0,1.39,0.0,0.82,0.0,6.79,No
3,G4,OWB,9.0,0.13,0.0,0.0,0.0,0.87,No
3,G4,PBG,43.0,0.0,0.0,1.18,0.0,3.82,Yes
3,G4,PBI,34.0,1.08,1.0,0.01,0.0,3.91,No
3,G4,PGD,833.0,33.44,7.38,69.06,0.0,71.13,Yes
3,G4,PIA,90.0,6.09,0.0,3.7,0.0,1.21,Yes
3,G4,PIE,844.0,30.93,6.28,56.75,1.02,67.03,Yes
3,G4,PIT,125.0,6.04,0.0,4.82,0.0,11.13,No
3,G4,PSC,24.0,0.06,0.0,1.0,0.0,0.94,No
3,G4,PSM,36.0,1.43,0.0,0.0,0.0,0.57,No
3,G4,PSP,32.0,0.9,0.0,0.12,0.0,0.98,Yes
3,G4,PVD,8.0,0.0,0.0,0.0,0.0,0.0,No
3,G4,PVU,88.0,5.16,0.0,3.33,0.0,7.51,Yes
3,G4,RAP,30.0,2.31,0.0,0.69,0.0,1.0,No
3,G4,RDM,9.0,0.0,0.0,0.0,0.0,0.0,No
3,G4,RDU,35.0,0.0,0.0,0.07,0.93,0.0,No
3,G4,RFD,108.0,3.46,0.0,7.62,0.0,5.93,No
3,G4,RIC,41.0,4.03,0.0,0.83,0.0,3.14,No
3,G4,RNO,39.0,1.13,1.0,2.11,0.0,2.76,No
3,G4,ROA,23.0,0.0,0.0,0.0,0.0,0.0,No
3,G4,ROC,19.0,0.3,0.0,0.0,0.0,1.7,No
3,G4,SAN,14.0,0.0,0.0,1.0,0.0,2.0,No
3,G4,SAT,9.0,0.0,0.0,0.0,0.0,0.0,No
3,G4,SAV,113.0,3.32,1.0,1.79,0.0,9.88,Yes
3,G4,SBN,109.0,5.78,0.0,4.86,0.0,5.36,Yes
3,G4,SCE,9.0,2.25,0.0,0.0,0.0,0.75,No
3,G4,SCK,55.0,1.28,0.0,2.31,0.0,3.41,Yes
3,G4,SDF,99.0,1.58,0.0,1.18,0.0,4.24,No
3,G4,SFB,1083.0,59.15,2.6,53.31,0.69,79.25,Yes
3,G4,SGF,67.0,6.13,0.0,3.95,0.0,2.92,No
3,G4,SHV,9.0,1.0,0.0,0.0,0.0,0.0,No
3,G4,SMX,17.0,0.83,0.0,0.44,0.0,2.73,No
3,G4,SNA,68.0,1.3,0.3,13.58,0.0,5.82,No
3,G4,SPI,18.0,2.16,0.0,1.34,0.0,3.51,No
3,G4,SRQ,231.0,10.49,0.88,22.66,0.0,33.98,Yes
3,G4,STC,27.0,0.0,0.0,3.0,0.0,2.0,No
3,G4,SWF,32.0,4.22,0.0,0.62,0.0,1.16,No
3,G4,SYR,78.0,2.76,0.0,6.6,0.0,6.65,Yes
3,G4,TOL,61.0,9.21,0.0,2.31,0.0,0.48,No
3,G4,TRI,8.0,0.0,0.0,0.0,0.0,0.0,No
3,G4,TUL,27.0,1.26,0.0,0.74,0.0,0.0,No
3,G4,TUS,24.0,0.0,1.0,1.68,0.0,1.32,No
3,G4,TVC,26.0,0.0,0.0,1.11,0.0,0.89,No
3,G4,TYS,192.0,9.32,0.3,5.06,2.0,27.32,Yes
3,G4,USA,114.0,5.54,0.0,4.3,0.0,2.16,Yes
3,G4,VPS,135.0,4.05,5.37,7.91,0.0,12.67,No
3,G4,XNA,34.0,3.49,0.26,0.53,0.58,2.15,Yes
3,HA,BOS,9.0,0.0,0.0,0.0,0.0,0.0,No
3,HA,HNL,1384.0,86.83,6.88,0.0,0.0,55.28,Yes
3,HA,ITO,209.0,7.97,0.38,0.0,0.0,0.65,No
3,HA,JFK,13.0,4.0,0.0,0.0,0.0,0.0,No
3,HA,KOA,270.0,15.87,2.33,1.4,0.0,6.4,No
3,HA,LAS,40.0,6.92,0.0,0.08,0.0,0.0,No
3,HA,LAX,83.0,16.52,0.0,0.0,1.82,1.66,No
3,HA,LGB,54.0,5.22,0.0,0.0,0.0,1.78,No
3,HA,LIH,171.0,4.43,0.0,0.0,0.0,0.57,Yes
3,HA,MCO,6.0,1.0,0.0,0.0,0.0,0.0,No
3,HA,OAK,57.0,3.77,0.0,0.0,0.0,2.23,No
3,HA,OGG,599.0,53.53,3.94,1.77,0.23,12.53,Yes
3,HA,ONT,11.0,5.0,0.0,0.0,0.0,0.0,No
3,HA,PDX,64.0,14.12,0.0,0.0,0.0,0.88,No
3,HA,PHX,31.0,2.0,0.0,0.0,0.0,0.0,No
3,HA,SAN,48.0,4.0,0.0,0.0,0.0,0.0,No
3,HA,SEA,62.0,15.95,0.0,0.5,0.0,1.56,No
3,HA,SFO,48.0,4.79,0.0,0.0,0.0,0.21,No
3,HA,SJC,49.0,4.26,0.0,0.0,0.0,0.74,No
3,HA,SMF,60.0,15.0,0.0,0.0,0.5,1.5,No
3,MQ,ABE,29.0,1.97,0.0,0.0,0.0,0.03,Yes
3,MQ,ABI,147.0,5.86,1.02,6.78,0.0,3.34,Yes
3,MQ,ABQ,177.0,3.65,0.87,7.73,0.0,3.75,No
3,MQ,ACT,137.0,3.33,0.0,0.19,0.0,1.47,Yes
3,MQ,AEX,110.0,5.2,0.71,3.02,0.0,0.07,Yes
3,MQ,AGS,59.0,0.39,0.0,4.61,0.0,1.0,Yes
3,MQ,ALO,31.0,0.0,0.83,0.17,0.0,0.0,Yes
3,MQ,AMA,62.0,0.99,1.7,2.26,0.0,2.05,Yes
3,MQ,ATL,92.0,2.57,2.54,6.29,0.0,4.6,No
3,MQ,ATW,60.0,0.0,0.76,1.35,0.0,2.9,Yes
3,MQ,AUS,29.0,1.47,0.0,2.53,0.0,0.0,No
3,MQ,AVP,31.0,1.86,0.0,0.47,0.0,0.66,No
3,MQ,AZO,31.0,0.34,1.0,0.0,0.0,0.66,No
3,MQ,BDL,3.0,0.0,0.0,0.0,0.0,0.0,No
3,MQ,BHM,53.0,2.21,0.0,2.44,0.0,1.35,Yes
3,MQ,BMI,29.0,1.96,0.0,0.04,0.0,0.0,Yes
3,MQ,BOI,91.0,3.93,0.62,2.24,0.0,4.2,No
3,MQ,BPT,87.0,3.41,0.0,2.05,0.0,0.55,Yes
3,MQ,BRO,109.0,0.68,0.08,4.85,0.0,6.38,Yes
3,MQ,BTR,36.0,1.28,0.0,1.18,0.0,0.55,No
3,MQ,BUF,31.0,1.66,1.0,3.34,0.0,1.0,No
3,MQ,BWI,82.0,1.89,0.06,1.53,0.0,1.52,Yes
3,MQ,BZN,31.0,2.0,0.0,2.0,0.0,0.0,No
3,MQ,CAE,62.0,1.41,0.0,0.35,0.0,2.24,Yes
3,MQ,CHA,90.0,4.15,0.0,3.51,0.0,6.34,Yes
3,MQ,CHS,67.0,2.56,0.04,2.18,0.0,1.23,No
3,MQ,CID,147.0,3.0,0.01,2.63,0.0,2.35,Yes
3,MQ,CLE,135.0,5.79,0.34,2.91,0.0,2.96,No
3,MQ,CLL,106.0,3.7,0.0,1.11,0.0,2.2,Yes
3,MQ,CMH,209.0,6.13,1.84,7.78,1.0,2.25,Yes
3,MQ,CMI,85.0,1.76,1.0,1.13,1.0,2.11,Yes
3,MQ,COS,3.0,0.0,0.0,0.0,0.0,0.0,No
3,MQ,COU,61.0,3.95,0.0,2.0,0.0,0.05,Yes
3,MQ,CRP,214.0,4.03,1.73,5.92,0.0,10.32,Yes
3,MQ,CVG,241.0,7.22,1.2,11.16,0.0,6.42,Yes
3,MQ,CWA,31.0,0.01,0.15,0.85,0.0,0.99,No
3,MQ,DAY,117.0,1.84,1.15,1.67,0.0,3.34,No
3,MQ,DBQ,31.0,0.0,0.0,2.0,0.0,2.0,No
3,MQ,DCA,200.0,3.63,0.97,2.13,1.0,9.27,Yes
3,MQ,DFW,6934.0,155.58,65.4,554.49,5.15,184.37,Yes
3,MQ,DRT,59.0,0.44,0.0,3.0,0.0,1.56,Yes
3,MQ,DSM,211.0,4.27,0.81,10.87,0.0,6.06,No
3,MQ,DTW,57.0,0.12,0.27,1.93,0.0,1.68,Yes
3,MQ,ELP,34.0,0.9,0.0,7.8,0.0,2.3,No
3,MQ,EUG,56.0,3.91,0.0,5.09,0.0,0.0,No
3,MQ,EVV,62.0,0.0,0.0,3.0,0.0,0.0,Yes
3,MQ,EYW,8.0,0.11,0.0,2.89,0.0,0.0,No
3,MQ,FAR,66.0,1.02,0.47,2.31,0.0,0.2,Yes
3,MQ,FNT,54.0,1.0,0.86,1.14,0.0,2.0,Yes
3,MQ,FSD,40.0,2.14,0.0,0.58,0.0,2.27,No
3,MQ,FSM,59.0,2.0,0.0,1.0,0.0,0.0,Yes
3,MQ,FWA,28.0,0.0,0.0,0.0,0.0,0.0,No
3,MQ,GCK,62.0,1.0,0.0,2.24,0.0,0.76,Yes
3,MQ,GEG,3.0,0.05,0.0,0.0,0.0,0.95,No
3,MQ,GGG,78.0,4.0,1.16,1.08,0.0,1.76,Yes
3,MQ,GJT,3.0,0.0,0.0,0.0,0.0,0.0,No
3,MQ,GPT,92.0,4.33,2.74,1.99,0.0,2.94,Yes
3,MQ,GRB,4.0,0.2,0.0,0.8,0.0,0.0,No
3,MQ,GRI,62.0,0.8,0.97,2.38,0.0,0.85,Yes
3,MQ,GRK,185.0,8.55,0.92,7.92,0.0,13.61,Yes
3,MQ,GRR,94.0,4.01,0.33,3.82,0.0,2.84,No
3,MQ,GSO,90.0,1.43,1.43,2.3,0.0,1.84,Yes
3,MQ,GSP,91.0,2.17,0.79,3.32,0.0,3.72,Yes
3,MQ,HDN,24.0,0.0,0.0,2.0,0.0,0.0,No
3,MQ,HSV,124.0,5.57,0.02,1.52,0.0,7.88,Yes
3,MQ,IAH,87.0,6.08,0.71,6.95,0.0,3.27,Yes
3,MQ,ICT,207.0,4.66,0.08,3.92,0.0,5.34,Yes
3,MQ,ILM,56.0,2.03,0.0,0.28,0.0,2.69,No
3,MQ,IND,60.0,5.27,0.33,2.78,0.0,1.61,Yes
3,MQ,JAN,163.0,4.75,0.05,7.5,0.06,8.64,Yes
3,MQ,JLN,52.0,0.16,1.0,2.0,0.0,1.84,No
3,MQ,LAN,31.0,0.05,0.08,1.0,0.0,1.88,No
3,MQ,LAW,82.0,2.66,2.0,2.58,0.0,2.76,Yes
3,MQ,LBB,1.0,0.0,0.0,0.0,0.0,0.0,No
3,MQ,LCH,91.0,4.17,0.27,1.79,0.0,1.78,Yes
3,MQ,LEX,127.0,4.34,2.0,6.28,0.0,3.38,Yes
3,MQ,LFT,3.0,0.0,0.0,0.0,0.0,0.0,No
3,MQ,LIT,257.0,8.32,0.21,10.89,0.0,8.58,Yes
3,MQ,LRD,90.0,5.06,0.0,1.0,0.0,0.94,Yes
3,MQ,LSE,60.0,1.84,0.06,3.24,0.0,1.87,No
3,MQ,MAF,1.0,0.5,0.0,0.0,0.0,0.5,No
3,MQ,MCI,107.0,2.84,0.0,1.63,0.0,3.54,No
3,MQ,MDT,34.0,0.16,0.0,0.0,0.0,0.84,No
3,MQ,MEM,153.0,3.67,0.35,11.79,0.0,6.19,No
3,MQ,MFE,93.0,6.21,0.0,2.4,0.0,3.38,Yes
3,MQ,MGM,78.0,2.39,1.0,2.61,0.0,0.0,Yes
3,MQ,MHK,90.0,6.57,0.0,2.0,0.0,2.43,Yes
3,MQ,MIA,197.0,5.64,0.0,1.88,0.0,4.48,No
3,MQ,MKE,25.0,0.5,1.0,1.5,0.0,0.0,No
3,MQ,MLI,29.0,0.0,0.62,0.38,0.0,0.0,No
3,MQ,MLU,79.0,2.16,0.78,2.39,0.0,0.66,Yes
3,MQ,MOB,90.0,3.12,0.86,4.16,0.0,2.86,Yes
3,MQ,MQT,26.0,0.0,0.0,0.04,1.0,1.96,No
3,MQ,MRY,56.0,0.89,0.0,3.11,0.0,0.0,Yes
3,MQ,MSN,148.0,5.46,1.09,1.54,0.0,3.91,Yes
3,MQ,MSO,59.0,1.71,0.0,3.02,0.0,2.27,No
3,MQ,MSP,136.0,1.12,0.76,5.33,0.0,6.79,Yes
3,MQ,MSY,47.0,2.26,0.0,5.54,0.0,3.2,No
3,MQ,MYR,16.0,0.0,0.0,0.09,0.0,0.91,No
3,MQ,OKC,35.0,0.28,0.0,0.0,0.0,0.72,No
3,MQ,OMA,196.0,6.69,0.26,2.8,0.0,5.25,No
3,MQ,ORD,2490.0,57.66,15.72,112.21,0.0,61.41,Yes
3,MQ,ORF,81.0,0.0,0.0,1.0,0.0,4.0,Yes
3,MQ,PHX,87.0,2.13,0.0,1.08,0.0,1.79,No
3,MQ,PIA,29.0,1.0,0.0,0.55,0.0,0.45,Yes
3,MQ,PIT,75.0,2.19,0.24,1.12,0.0,7.46,No
3,MQ,PVD,31.0,1.04,0.4,1.56,0.0,2.0,No
3,MQ,RDU,29.0,0.0,0.0,0.0,0.0,0.0,No
3,MQ,RIC,6.0,0.0,0.0,0.0,0.0,0.0,No
3,MQ,ROC,1.0,0.0,0.0,0.0,0.0,0.0,No
3,MQ,RST,31.0,0.0,0.0,0.0,0.0,0.0,No
3,MQ,SAV,27.0,3.0,0.0,0.0,0.0,1.0,No
3,MQ,SBA,56.0,2.73,0.0,3.97,0.0,2.3,No
3,MQ,SBP,31.0,1.1,0.0,2.58,0.0,2.31,No
3,MQ,SDF,60.0,1.0,0.97,2.03,0.0,0.0,Yes
3,MQ,SGF,263.0,9.81,0.89,5.71,0.0,9.59,Yes
3,MQ,SHV,27.0,1.0,1.0,1.0,0.0,0.0,No
3,MQ,SJT,145.0,2.9,1.0,0.28,0.0,3.83,Yes
3,MQ,SPI,62.0,0.0,0.0,1.0,0.0,0.0,Yes
3,MQ,SPS,87.0,1.63,1.0,3.52,0.0,0.86,Yes
3,MQ,SRQ,82.0,2.18,1.0,4.82,0.0,0.0,No
3,MQ,STL,199.0,4.22,2.48,2.48,0.0,9.82,Yes
3,MQ,SUX,27.0,1.87,0.0,1.0,0.0,0.13,Yes
3,MQ,SWO,31.0,0.0,0.0,0.0,0.0,0.0,No
3,MQ,TLH,33.0,0.0,0.0,1.0,0.0,0.0,No
3,MQ,TUL,83.0,0.5,0.91,3.59,0.0,1.0,Yes
3,MQ,TUS,29.0,2.3,0.0,5.7,0.0,0.0,No
3,MQ,TVC,33.0,0.0,0.43,0.57,0.0,0.0,No
3,MQ,TXK,81.0,3.3,0.05,3.91,0.0,0.75,Yes
3,MQ,TYR,144.0,1.38,0.0,3.21,0.0,2.41,Yes
3,MQ,VPS,192.0,6.55,0.59,13.74,0.0,8.12,Yes
3,MQ,XNA,220.0,5.15,0.0,5.41,0.0,6.45,Yes
3,NK,ACY,241.0,15.66,0.0,11.93,0.0,6.41,No
3,NK,ATL,710.0,17.89,2.48,59.35,1.19,14.09,No
